transcript	cod_idx	length	frame	cts
YAL064C-A	71	30	1	10
YAL064C-A	71	30	2	4
YAL064C-A	71	31	1	4
YAL064C-A	72	27	0	2
YAL064C-A	72	28	2	5
YAL064C-A	72	29	0	1
YAL064C-A	72	29	1	3
YAL064C-A	72	29	2	11
YAL064C-A	72	30	1	6
YAL064C-A	72	30	2	3
YAL064C-A	73	27	0	16
YAL064C-A	73	28	0	11
YAL064C-A	73	28	2	3
YAL064C-A	73	29	0	13
YAL064C-A	73	29	2	3
YAL064C-A	73	30	1	4
YAL064C-A	73	30	2	1
YAL064C-A	74	27	0	60
YAL064C-A	74	28	0	38
YAL064C-A	74	28	2	35
YAL064C-A	74	29	0	21
YAL064C-A	74	29	1	29
YAL064C-A	74	29	2	34
YAL064C-A	74	30	1	21
YAL064C-A	74	30	2	10
YAL064C-A	74	31	1	10
YAL064C-A	75	28	0	3
YAL064C-A	75	28	2	3
YAL064C-A	75	29	0	2
YAL064C-A	75	29	2	2
YAL064C-A	75	30	1	1
YAL064C-A	75	30	2	3
YAL064C-A	75	31	1	1
YAL064C-A	76	27	0	40
YAL064C-A	76	28	2	7
YAL064C-A	76	29	0	27
YAL064C-A	76	29	1	23
YAL064C-A	76	30	1	2
YAL064C-A	76	30	2	7
YAL064C-A	76	31	1	15
YAL064C-A	77	27	0	8
YAL064C-A	77	28	0	5
YAL064C-A	77	28	2	8
YAL064C-A	77	29	0	6
YAL064C-A	77	29	1	3
YAL064C-A	77	29	2	7
YAL064C-A	77	30	1	5
YAL064C-A	77	30	2	7
YAL064C-A	77	31	1	4
YAL064C-A	78	27	0	16
YAL064C-A	78	28	0	22
YAL064C-A	78	28	2	6
YAL064C-A	78	29	0	26
YAL064C-A	78	29	1	24
YAL064C-A	78	29	2	18
YAL064C-A	78	30	1	37
YAL064C-A	78	30	2	17
YAL064C-A	78	31	1	25
YAL064C-A	79	27	0	7
YAL064C-A	79	28	0	4
YAL064C-A	79	28	2	5
YAL064C-A	79	29	0	1
YAL064C-A	79	29	1	3
YAL064C-A	79	29	2	4
YAL064C-A	79	30	1	3
YAL064C-A	79	30	2	2
YAL064C-A	79	31	1	2
YAL064C-A	80	27	0	14
YAL064C-A	80	28	0	16
YAL064C-A	80	28	2	38
YAL064C-A	80	29	0	9
YAL064C-A	80	29	1	3
YAL064C-A	80	29	2	34
YAL064C-A	80	30	1	3
YAL064C-A	80	30	2	21
YAL064C-A	80	31	1	10
YAL064C-A	81	28	0	1
YAL064C-A	81	31	1	1
YAL064C-A	82	27	0	1
YAL064C-A	82	28	0	2
YAL064C-A	82	28	2	1
YAL064C-A	82	29	0	1
YAL064C-A	82	29	1	8
YAL064C-A	82	29	2	1
YAL064C-A	82	30	1	4
YAL064C-A	82	30	2	1
YAL064C-A	82	31	1	6
YAL064C-A	83	27	0	30
YAL064C-A	83	28	0	34
YAL064C-A	83	28	2	23
YAL064C-A	83	29	0	26
YAL064C-A	83	29	1	9
YAL064C-A	83	29	2	30
YAL064C-A	83	30	1	7
YAL064C-A	83	30	2	21
YAL064C-A	83	31	1	4
YAL064C-A	84	27	0	40
YAL064C-A	84	28	0	35
YAL064C-A	84	28	2	14
YAL064C-A	84	29	0	18
YAL064C-A	84	29	1	9
YAL064C-A	84	29	2	9
YAL064C-A	84	30	1	8
YAL064C-A	84	30	2	10
YAL064C-A	84	31	1	3
YAL064C-A	85	27	0	5
YAL064C-A	85	28	0	5
YAL064C-A	85	28	2	2
YAL064C-A	85	29	0	4
YAL064C-A	85	29	1	1
YAL064C-A	85	29	2	6
YAL064C-A	85	31	1	3
YAL064C-A	86	27	0	9
YAL064C-A	86	28	0	19
YAL064C-A	86	28	2	2
YAL064C-A	86	29	0	3
YAL064C-A	86	29	1	4
YAL064C-A	86	29	2	1
YAL064C-A	86	30	1	6
YAL064C-A	86	31	1	1
YAL064C-A	88	27	0	4
YAL064C-A	88	28	0	4
YAL064C-A	88	29	0	1
YAL064C-A	88	29	1	2
YAL064C-A	88	29	2	4
YAL064C-A	88	30	1	3
YAL064C-A	88	30	2	1
YAL064C-A	89	27	0	105
YAL064C-A	89	28	0	157
YAL064C-A	89	28	2	49
YAL064C-A	89	29	0	95
YAL064C-A	89	29	1	89
YAL064C-A	89	29	2	50
YAL064C-A	89	30	1	97
YAL064C-A	89	30	2	34
YAL064C-A	89	31	1	63
YAL064C-A	90	27	0	17
YAL064C-A	90	28	0	35
YAL064C-A	90	28	2	13
YAL064C-A	90	29	0	18
YAL064C-A	90	29	1	2
YAL064C-A	90	29	2	18
YAL064C-A	90	30	1	7
YAL064C-A	90	30	2	12
YAL064C-A	90	31	1	6
YAL064C-A	91	27	0	25
YAL064C-A	91	28	0	18
YAL064C-A	91	28	2	26
YAL064C-A	91	29	0	2
YAL064C-A	91	29	1	48
YAL064C-A	91	29	2	17
YAL064C-A	91	30	1	49
YAL064C-A	91	31	1	3
YAL064C-A	92	27	0	30
YAL064C-A	92	28	0	34
YAL064C-A	92	28	2	28
YAL064C-A	92	29	0	19
YAL064C-A	92	29	1	20
YAL064C-A	92	29	2	24
YAL064C-A	92	30	1	24
YAL064C-A	92	30	2	6
YAL064C-A	92	31	1	15
YAL064C-A	93	27	0	58
YAL064C-A	93	28	0	87
YAL064C-A	93	28	2	16
YAL064C-A	93	29	0	35
YAL064C-A	93	29	1	8
YAL064C-A	93	29	2	16
YAL064C-A	93	30	1	15
YAL064C-A	93	30	2	8
YAL064C-A	93	31	1	4
YAL064C-A	95	27	0	24
YAL064C-A	95	28	0	28
YAL064C-A	95	28	2	12
YAL064C-A	95	29	0	20
YAL064C-A	95	29	1	6
YAL064C-A	95	29	2	22
YAL064C-A	95	30	1	12
YAL064C-A	95	30	2	9
YAL064C-A	95	31	1	2
YAL064C-A	96	27	0	76
YAL064C-A	96	28	0	123
YAL064C-A	96	28	2	13
YAL064C-A	96	29	1	42
YAL064C-A	96	29	2	26
YAL064C-A	96	30	1	49
YAL064C-A	97	27	0	18
YAL064C-A	97	28	0	19
YAL064C-A	97	28	2	52
YAL064C-A	97	29	0	14
YAL064C-A	97	29	1	12
YAL064C-A	97	29	2	29
YAL064C-A	97	30	1	9
YAL064C-A	97	30	2	26
YAL064C-A	97	31	1	3
YAL064C-A	98	27	0	10
YAL064C-A	98	28	0	6
YAL064C-A	98	28	2	2
YAL064C-A	98	29	0	7
YAL064C-A	98	29	1	3
YAL064C-A	98	29	2	2
YAL064C-A	98	30	1	2
YAL064C-A	98	30	2	4
YAL064C-A	98	31	1	1
YAL064C-A	99	27	0	16
YAL064C-A	99	28	0	15
YAL064C-A	99	28	2	16
YAL064C-A	99	29	0	11
YAL064C-A	99	29	1	5
YAL064C-A	99	29	2	13
YAL064C-A	99	30	1	5
YAL064C-A	99	30	2	8
YAL064C-A	99	31	1	3
YAL064C-A	100	27	0	16
YAL064C-A	100	28	0	19
YAL064C-A	100	28	2	2
YAL064C-A	100	29	0	22
YAL064C-A	100	29	1	1
YAL064C-A	100	29	2	12
YAL064C-A	100	30	1	9
YAL064C-A	100	30	2	6
YAL064C-A	100	31	1	6
YAL064C-A	102	27	0	3
YAL064C-A	102	28	0	1
YAL064C-A	102	28	2	2
YAL064C-A	102	29	0	2
YAL064C-A	102	29	1	2
YAL064C-A	102	29	2	1
YAL064C-A	102	30	1	5
YAL064C-A	102	30	2	1
YAL064C-A	102	31	1	1
YAL064C-A	103	27	0	7
YAL064C-A	103	28	0	3
YAL064C-A	103	28	2	25
YAL064C-A	103	29	1	6
YAL064C-A	103	29	2	18
YAL064C-A	103	30	1	4
YAL064C-A	103	31	1	1
YAL064C-A	105	27	0	9
YAL064C-A	105	28	0	16
YAL064C-A	105	28	2	9
YAL064C-A	105	29	0	16
YAL064C-A	105	29	1	11
YAL064C-A	105	29	2	23
YAL064C-A	105	30	1	14
YAL064C-A	105	30	2	13
YAL064C-A	105	31	1	20
YAL064C-A	106	27	0	14
YAL064C-A	106	28	0	16
YAL064C-A	106	28	2	12
YAL064C-A	106	29	0	10
YAL064C-A	106	29	1	11
YAL064C-A	106	29	2	16
YAL064C-A	106	30	1	21
YAL064C-A	106	30	2	11
YAL064C-A	106	31	1	26
YAL064C-A	107	27	0	61
YAL064C-A	107	28	0	57
YAL064C-A	107	28	2	15
YAL064C-A	107	29	0	20
YAL064C-A	107	29	1	10
YAL064C-A	107	29	2	5
YAL064C-A	107	30	1	7
YAL064C-A	107	30	2	1
YAL064C-A	107	31	1	3
YAL064C-A	108	27	0	15
YAL064C-A	108	28	0	10
YAL064C-A	108	29	0	8
YAL064C-A	108	29	1	1
YAL064C-A	108	29	2	1
YAL064C-A	108	30	1	1
YAL064C-A	108	30	2	1
YAL064C-A	108	31	1	2
YAL064C-A	109	27	0	28
YAL064C-A	109	28	0	25
YAL064C-A	109	28	2	15
YAL064C-A	109	29	0	17
YAL064C-A	109	29	1	21
YAL064C-A	109	29	2	15
YAL064C-A	109	30	1	21
YAL064C-A	109	30	2	17
YAL064C-A	109	31	1	9
YAL064C-A	110	27	0	66
YAL064C-A	110	28	0	54
YAL064C-A	110	28	2	27
YAL064C-A	110	29	0	48
YAL064C-A	110	29	1	15
YAL064C-A	110	29	2	35
YAL064C-A	110	30	1	18
YAL064C-A	110	30	2	14
YAL064C-A	110	31	1	11
YAL064C-A	111	27	0	5
YAL064C-A	111	28	0	4
YAL064C-A	111	28	2	7
YAL064C-A	111	29	1	2
YAL064C-A	111	29	2	5
YAL064C-A	111	30	1	4
YAL064C-A	111	30	2	3
YAL064C-A	113	27	0	18
YAL064C-A	113	28	0	16
YAL064C-A	113	28	2	9
YAL064C-A	113	29	0	8
YAL064C-A	113	29	1	28
YAL064C-A	113	29	2	9
YAL064C-A	113	30	1	31
YAL064C-A	113	30	2	5
YAL064C-A	113	31	1	18
YAL064C-A	114	27	0	7
YAL064C-A	114	28	0	5
YAL064C-A	114	28	2	4
YAL064C-A	114	29	1	2
YAL064C-A	114	29	2	3
YAL064C-A	115	28	0	2
YAL064C-A	115	28	2	3
YAL064C-A	115	29	1	2
YAL064C-A	115	29	2	3
YAL064C-A	115	30	1	1
YAL064C-A	115	30	2	1
YAL064C-A	115	31	1	1
YAL064C-A	116	27	0	6
YAL064C-A	116	28	2	3
YAL064C-A	116	29	0	10
YAL064C-A	116	29	1	2
YAL064C-A	116	30	2	6
YAL064C-A	116	31	1	2
YAL064C-A	117	27	0	3
YAL064C-A	117	28	0	12
YAL064C-A	117	28	2	4
YAL064C-A	117	29	0	14
YAL064C-A	117	29	1	9
YAL064C-A	117	29	2	10
YAL064C-A	117	30	1	28
YAL064C-A	117	30	2	4
YAL064C-A	117	31	1	15
YAL064C-A	118	27	0	7
YAL064C-A	118	28	0	9
YAL064C-A	118	28	2	10
YAL064C-A	118	29	0	9
YAL064C-A	118	29	1	4
YAL064C-A	118	29	2	8
YAL064C-A	118	30	1	7
YAL064C-A	118	30	2	1
YAL064C-A	118	31	1	1
YAL064C-A	119	27	0	27
YAL064C-A	119	28	0	35
YAL064C-A	119	28	2	12
YAL064C-A	119	29	0	9
YAL064C-A	119	29	1	22
YAL064C-A	119	29	2	9
YAL064C-A	119	30	1	27
YAL064C-A	119	30	2	7
YAL064C-A	119	31	1	15
YAL064C-A	120	27	0	16
YAL064C-A	120	28	0	32
YAL064C-A	120	28	2	26
YAL064C-A	120	29	0	13
YAL064C-A	120	29	1	15
YAL064C-A	120	29	2	24
YAL064C-A	120	30	1	29
YAL064C-A	120	30	2	6
YAL064C-A	120	31	1	8
YAL064C-A	121	28	0	2
YAL064C-A	121	28	2	2
YAL064C-A	121	29	1	1
YAL064C-A	121	29	2	3
YAL064C-A	122	27	0	6
YAL064C-A	122	28	0	5
YAL064C-A	122	28	2	11
YAL064C-A	122	29	0	3
YAL064C-A	122	29	1	13
YAL064C-A	122	29	2	5
YAL064C-A	122	30	1	18
YAL064C-A	122	30	2	3
YAL064C-A	122	31	1	16
YAL064C-A	123	27	0	2
YAL064C-A	123	28	0	4
YAL064C-A	123	28	2	3
YAL064C-A	123	29	0	5
YAL064C-A	123	29	1	7
YAL064C-A	123	29	2	4
YAL064C-A	123	30	1	11
YAL064C-A	123	30	2	4
YAL064C-A	123	31	1	7
YAL064C-A	124	28	0	33
YAL064C-A	124	29	0	9
YAL064C-A	124	29	2	41
YAL064C-A	124	30	1	41
YAL064C-A	124	30	2	6
YAL064C-A	124	31	1	16
YAL064C-A	125	27	0	22
YAL064C-A	125	28	0	30
YAL064C-A	125	28	2	6
YAL064C-A	125	29	0	18
YAL064C-A	125	29	1	3
YAL064C-A	125	29	2	9
YAL064C-A	125	30	1	7
YAL064C-A	125	30	2	5
YAL064C-A	125	31	1	2
YAL064C-A	126	27	0	27
YAL064C-A	126	28	0	23
YAL064C-A	126	28	2	36
YAL064C-A	126	29	0	19
YAL064C-A	126	29	1	15
YAL064C-A	126	29	2	26
YAL064C-A	126	30	1	16
YAL064C-A	126	30	2	19
YAL064C-A	126	31	1	8
YAL064W	1	27	0	6
YAL064W	1	28	0	15
YAL064W	1	28	2	7
YAL064W	1	29	0	7
YAL064W	1	29	1	4
YAL064W	1	29	2	6
YAL064W	1	30	1	3
YAL064W	1	30	2	5
YAL064W	1	31	1	6
YAL064W	2	27	0	3
YAL064W	2	28	0	6
YAL064W	2	28	2	3
YAL064W	2	29	0	3
YAL064W	2	29	1	2
YAL064W	2	29	2	5
YAL064W	2	30	1	2
YAL064W	2	30	2	1
YAL064W	2	31	1	1
YAL064W	3	27	0	23
YAL064W	3	28	0	24
YAL064W	3	28	2	53
YAL064W	3	29	0	7
YAL064W	3	29	1	11
YAL064W	3	29	2	61
YAL064W	3	30	1	19
YAL064W	3	30	2	30
YAL064W	3	31	1	11
YAL064W	4	27	0	2
YAL064W	4	28	2	4
YAL064W	4	29	0	3
YAL064W	4	30	1	1
YAL064W	4	30	2	5
YAL064W	4	31	1	2
YAL064W	5	27	0	51
YAL064W	5	28	0	65
YAL064W	5	28	2	20
YAL064W	5	29	0	41
YAL064W	5	29	1	13
YAL064W	5	29	2	41
YAL064W	5	30	1	17
YAL064W	5	30	2	33
YAL064W	5	31	1	15
YAL064W	6	27	0	157
YAL064W	6	28	0	203
YAL064W	6	28	2	47
YAL064W	6	29	0	47
YAL064W	6	29	1	13
YAL064W	6	29	2	64
YAL064W	6	30	1	24
YAL064W	6	30	2	17
YAL064W	6	31	1	7
YAL064W	7	27	0	14
YAL064W	7	28	0	29
YAL064W	7	28	2	9
YAL064W	7	29	0	14
YAL064W	7	29	1	5
YAL064W	7	29	2	11
YAL064W	7	30	1	8
YAL064W	7	30	2	6
YAL064W	7	31	1	4
YAL064W	8	27	0	36
YAL064W	8	28	0	18
YAL064W	8	28	2	39
YAL064W	8	29	0	2
YAL064W	8	29	1	28
YAL064W	8	29	2	25
YAL064W	8	30	1	21
YAL064W	8	30	2	1
YAL064W	9	27	0	37
YAL064W	9	28	0	26
YAL064W	9	28	2	23
YAL064W	9	29	0	20
YAL064W	9	29	1	37
YAL064W	9	29	2	21
YAL064W	9	30	1	23
YAL064W	9	30	2	17
YAL064W	9	31	1	23
YAL064W	10	27	0	11
YAL064W	10	28	0	8
YAL064W	10	28	2	5
YAL064W	10	29	0	4
YAL064W	10	29	1	3
YAL064W	10	29	2	5
YAL064W	10	30	1	5
YAL064W	10	30	2	7
YAL064W	11	27	0	21
YAL064W	11	28	0	27
YAL064W	11	28	2	31
YAL064W	11	29	0	30
YAL064W	11	29	1	5
YAL064W	11	29	2	23
YAL064W	11	30	1	5
YAL064W	11	30	2	25
YAL064W	11	31	1	5
YAL064W	12	27	0	2
YAL064W	12	28	0	6
YAL064W	12	28	2	4
YAL064W	12	29	0	5
YAL064W	12	29	1	3
YAL064W	12	29	2	4
YAL064W	12	30	1	2
YAL064W	12	30	2	4
YAL064W	12	31	1	1
YAL064W	13	29	2	1
YAL064W	14	27	0	1
YAL064W	14	28	0	1
YAL064W	14	28	2	2
YAL064W	14	29	0	1
YAL064W	14	29	2	1
YAL064W	14	30	1	1
YAL064W	14	30	2	2
YAL064W	14	31	1	2
YAL064W	15	27	0	5
YAL064W	15	28	0	2
YAL064W	15	28	2	8
YAL064W	15	29	0	2
YAL064W	15	29	1	1
YAL064W	15	29	2	7
YAL064W	15	30	2	6
YAL064W	17	27	0	5
YAL064W	17	28	0	2
YAL064W	17	29	0	3
YAL064W	17	29	1	3
YAL064W	17	30	1	2
YAL064W	17	30	2	2
YAL064W	17	31	1	3
YAL064W	18	27	0	12
YAL064W	18	28	0	13
YAL064W	18	28	2	1
YAL064W	18	29	0	3
YAL064W	18	29	1	2
YAL064W	18	29	2	5
YAL064W	18	30	1	4
YAL064W	18	31	1	1
YAL064W	19	27	0	12
YAL064W	19	28	0	13
YAL064W	19	28	2	2
YAL064W	19	29	0	5
YAL064W	19	29	1	2
YAL064W	19	29	2	9
YAL064W	19	30	1	4
YAL064W	19	30	2	1
YAL064W	19	31	1	2
YAL064W	20	27	0	43
YAL064W	20	28	0	49
YAL064W	20	28	2	9
YAL064W	20	29	0	28
YAL064W	20	29	1	9
YAL064W	20	29	2	8
YAL064W	20	30	1	13
YAL064W	20	30	2	6
YAL064W	20	31	1	7
YAL064W	21	27	0	10
YAL064W	21	28	0	21
YAL064W	21	28	2	3
YAL064W	21	29	0	1
YAL064W	21	29	1	4
YAL064W	21	29	2	8
YAL064W	21	30	1	10
YAL064W	22	27	0	12
YAL064W	22	28	0	6
YAL064W	22	28	2	8
YAL064W	22	29	0	15
YAL064W	22	29	1	9
YAL064W	22	29	2	7
YAL064W	22	30	1	3
YAL064W	22	30	2	11
YAL064W	22	31	1	3
YAL064W	23	27	0	11
YAL064W	23	28	0	15
YAL064W	23	28	2	13
YAL064W	23	29	0	2
YAL064W	23	29	1	5
YAL064W	23	29	2	7
YAL064W	23	30	1	5
YAL064W	23	31	1	2
YAL064W	24	27	0	4
YAL064W	24	28	0	4
YAL064W	24	28	2	1
YAL064W	24	29	0	6
YAL064W	24	29	2	5
YAL064W	24	30	1	2
YAL064W	24	30	2	1
YAL064W	24	31	1	1
YAL064W	25	27	0	17
YAL064W	25	28	0	10
YAL064W	25	28	2	34
YAL064W	25	29	0	11
YAL064W	25	29	1	3
YAL064W	25	29	2	26
YAL064W	25	30	1	4
YAL064W	25	30	2	29
YAL064W	25	31	1	5
YAL064W	26	27	0	46
YAL064W	26	28	0	78
YAL064W	26	28	2	5
YAL064W	26	29	0	47
YAL064W	26	29	1	20
YAL064W	26	29	2	23
YAL064W	26	30	1	55
YAL064W	26	30	2	4
YAL064W	26	31	1	16
YAL064W	27	27	0	63
YAL064W	27	28	0	37
YAL064W	27	28	2	43
YAL064W	27	29	0	54
YAL064W	27	29	1	26
YAL064W	27	29	2	21
YAL064W	27	30	1	15
YAL064W	27	30	2	35
YAL064W	27	31	1	18
YAL064W	28	27	0	1
YAL064W	28	28	0	6
YAL064W	28	28	2	5
YAL064W	28	29	0	3
YAL064W	28	29	1	3
YAL064W	28	29	2	9
YAL064W	28	30	1	4
YAL064W	28	30	2	9
YAL064W	28	31	1	1
YAL064W	29	27	0	8
YAL064W	29	28	0	7
YAL064W	29	28	2	23
YAL064W	29	29	0	9
YAL064W	29	29	1	11
YAL064W	29	29	2	31
YAL064W	29	30	1	10
YAL064W	29	30	2	31
YAL064W	29	31	1	8
YAL064W	30	27	0	29
YAL064W	30	28	0	20
YAL064W	30	28	2	35
YAL064W	30	29	0	8
YAL064W	30	29	1	16
YAL064W	30	29	2	16
YAL064W	30	30	1	11
YAL064W	30	30	2	10
YAL064W	30	31	1	3
YAL064W	31	27	0	38
YAL064W	31	28	0	46
YAL064W	31	28	2	23
YAL064W	31	29	0	25
YAL064W	31	29	1	10
YAL064W	31	29	2	30
YAL064W	31	30	1	21
YAL064W	31	30	2	17
YAL064W	31	31	1	8
YAL064W	32	27	0	5
YAL064W	32	28	0	4
YAL064W	32	28	2	3
YAL064W	32	29	0	3
YAL064W	32	29	1	3
YAL064W	32	29	2	7
YAL064W	32	30	1	2
YAL064W	32	30	2	6
YAL064W	32	31	1	2
YAL064W	33	27	0	41
YAL064W	33	28	0	84
YAL064W	33	28	2	24
YAL064W	33	29	0	40
YAL064W	33	29	1	40
YAL064W	33	29	2	28
YAL064W	33	30	1	77
YAL064W	33	30	2	16
YAL064W	33	31	1	36
YAL064W	34	27	0	2
YAL064W	34	28	0	5
YAL064W	34	28	2	3
YAL064W	34	29	0	7
YAL064W	34	29	1	1
YAL064W	34	29	2	2
YAL064W	34	30	1	4
YAL064W	34	30	2	3
YAL064W	34	31	1	3
YAL064W	35	27	0	26
YAL064W	35	28	0	38
YAL064W	35	28	2	42
YAL064W	35	29	0	9
YAL064W	35	29	1	20
YAL064W	35	29	2	82
YAL064W	35	30	1	30
YAL064W	35	30	2	22
YAL064W	35	31	1	11
YAL064W	36	27	0	43
YAL064W	36	28	0	96
YAL064W	36	28	2	33
YAL064W	36	29	0	53
YAL064W	36	29	1	64
YAL064W	36	29	2	45
YAL064W	36	30	1	92
YAL064W	36	30	2	22
YAL064W	36	31	1	44
YAL064W	37	27	0	4
YAL064W	37	28	0	7
YAL064W	37	28	2	16
YAL064W	37	29	0	5
YAL064W	37	29	1	2
YAL064W	37	29	2	6
YAL064W	37	30	1	1
YAL064W	37	30	2	16
YAL064W	37	31	1	1
YAL064W	38	27	0	19
YAL064W	38	28	0	21
YAL064W	38	28	2	36
YAL064W	38	29	0	17
YAL064W	38	29	1	37
YAL064W	38	29	2	38
YAL064W	38	30	1	40
YAL064W	38	30	2	21
YAL064W	38	31	1	18
YAL064W	39	27	0	1
YAL064W	39	28	0	6
YAL064W	39	28	2	4
YAL064W	39	29	0	4
YAL064W	39	29	1	1
YAL064W	39	29	2	6
YAL064W	39	30	1	2
YAL064W	39	30	2	6
YAL064W	39	31	1	2
YAL064W	40	27	0	50
YAL064W	40	28	0	36
YAL064W	40	28	2	42
YAL064W	40	29	0	29
YAL064W	40	29	1	35
YAL064W	40	29	2	39
YAL064W	40	30	1	43
YAL064W	40	30	2	24
YAL064W	40	31	1	21
YAL064W	41	27	0	50
YAL064W	41	28	0	75
YAL064W	41	28	2	13
YAL064W	41	29	0	71
YAL064W	41	29	1	16
YAL064W	41	29	2	28
YAL064W	41	30	1	25
YAL064W	41	30	2	13
YAL064W	41	31	1	25
YAL064W	42	27	0	23
YAL064W	42	28	0	11
YAL064W	42	28	2	45
YAL064W	42	29	0	5
YAL064W	42	29	1	3
YAL064W	42	29	2	39
YAL064W	42	30	1	4
YAL064W	42	30	2	22
YAL064W	42	31	1	2
YAL064W	43	27	0	14
YAL064W	43	28	0	8
YAL064W	43	28	2	5
YAL064W	43	29	0	4
YAL064W	43	29	1	3
YAL064W	43	29	2	4
YAL064W	43	30	1	7
YAL064W	43	30	2	2
YAL064W	43	31	1	3
YAL064W	44	28	0	2
YAL064W	44	28	2	3
YAL064W	44	29	0	1
YAL064W	44	29	1	1
YAL064W	44	29	2	6
YAL064W	44	30	1	1
YAL064W	44	30	2	4
YAL064W	44	31	1	1
YAL064W	45	27	0	41
YAL064W	45	28	0	26
YAL064W	45	28	2	32
YAL064W	45	29	0	13
YAL064W	45	29	1	30
YAL064W	45	29	2	17
YAL064W	45	30	1	17
YAL064W	45	30	2	4
YAL064W	45	31	1	6
YAL064W	46	27	0	9
YAL064W	46	28	0	5
YAL064W	46	28	2	1
YAL064W	46	29	0	2
YAL064W	46	29	1	4
YAL064W	46	29	2	1
YAL064W	46	30	1	3
YAL064W	47	27	0	18
YAL064W	47	28	0	38
YAL064W	47	28	2	24
YAL064W	47	29	0	18
YAL064W	47	29	1	4
YAL064W	47	29	2	35
YAL064W	47	30	1	22
YAL064W	47	30	2	26
YAL064W	47	31	1	8
YAL064W	48	27	0	35
YAL064W	48	28	0	31
YAL064W	48	28	2	11
YAL064W	48	29	0	23
YAL064W	48	29	1	3
YAL064W	48	29	2	9
YAL064W	48	30	1	7
YAL064W	48	30	2	9
YAL064W	48	31	1	5
YAL064W	49	27	0	16
YAL064W	49	28	0	15
YAL064W	49	28	2	16
YAL064W	49	29	0	16
YAL064W	49	29	1	31
YAL064W	49	29	2	14
YAL064W	49	30	1	14
YAL064W	49	30	2	8
YAL064W	49	31	1	12
YAL064W	50	27	0	7
YAL064W	50	28	0	10
YAL064W	50	28	2	15
YAL064W	50	29	0	6
YAL064W	50	29	1	3
YAL064W	50	29	2	13
YAL064W	50	30	1	9
YAL064W	50	30	2	9
YAL064W	51	27	0	1
YAL064W	51	28	0	5
YAL064W	51	28	2	2
YAL064W	51	29	1	2
YAL064W	51	30	1	1
YAL064W	52	27	0	64
YAL064W	52	28	0	119
YAL064W	52	28	2	25
YAL064W	52	29	0	80
YAL064W	52	29	1	56
YAL064W	52	29	2	59
YAL064W	52	30	1	95
YAL064W	52	30	2	24
YAL064W	52	31	1	48
YAL064W	53	27	0	42
YAL064W	53	28	0	45
YAL064W	53	28	2	130
YAL064W	53	29	0	2
YAL064W	53	29	1	27
YAL064W	53	29	2	99
YAL064W	53	30	1	26
YAL064W	53	30	2	5
YAL064W	53	31	1	2
YAL064W	54	27	0	13
YAL064W	54	28	0	12
YAL064W	54	28	2	18
YAL064W	54	29	0	17
YAL064W	54	29	1	10
YAL064W	54	29	2	9
YAL064W	54	30	1	4
YAL064W	54	30	2	9
YAL064W	54	31	1	10
YAL064W	55	27	0	14
YAL064W	55	28	0	23
YAL064W	55	28	2	34
YAL064W	55	29	0	7
YAL064W	55	29	1	34
YAL064W	55	29	2	33
YAL064W	55	30	1	30
YAL064W	55	30	2	20
YAL064W	55	31	1	15
YAL064W	57	27	0	12
YAL064W	57	28	0	14
YAL064W	57	28	2	8
YAL064W	57	29	0	12
YAL064W	57	29	1	15
YAL064W	57	29	2	21
YAL064W	57	30	1	28
YAL064W	57	30	2	13
YAL064W	57	31	1	24
YAL064W	58	27	0	31
YAL064W	58	28	0	59
YAL064W	58	28	2	3
YAL064W	58	29	0	17
YAL064W	58	29	1	7
YAL064W	58	29	2	4
YAL064W	58	30	1	11
YAL064W	58	30	2	3
YAL064W	58	31	1	1
YAL064W	59	27	0	130
YAL064W	59	28	0	156
YAL064W	59	28	2	65
YAL064W	59	29	0	88
YAL064W	59	29	1	52
YAL064W	59	29	2	82
YAL064W	59	30	1	46
YAL064W	59	30	2	54
YAL064W	59	31	1	35
YAL064W	60	27	0	19
YAL064W	60	28	0	37
YAL064W	60	28	2	11
YAL064W	60	29	0	22
YAL064W	60	29	1	3
YAL064W	60	29	2	15
YAL064W	60	30	1	8
YAL064W	60	30	2	9
YAL064W	60	31	1	5
YAL064W	61	27	0	14
YAL064W	61	28	0	31
YAL064W	61	28	2	28
YAL064W	61	29	0	17
YAL064W	61	29	1	16
YAL064W	61	29	2	35
YAL064W	61	30	1	17
YAL064W	61	30	2	12
YAL064W	61	31	1	14
YAL064W	62	27	0	11
YAL064W	62	28	0	20
YAL064W	62	28	2	6
YAL064W	62	29	0	16
YAL064W	62	29	1	4
YAL064W	62	29	2	7
YAL064W	62	30	1	6
YAL064W	62	30	2	8
YAL064W	62	31	1	7
YAL064W	63	27	0	53
YAL064W	63	28	0	23
YAL064W	63	28	2	60
YAL064W	63	29	1	56
YAL064W	63	29	2	24
YAL064W	63	30	1	20
YAL064W	63	31	1	1
YAL064W	64	27	0	22
YAL064W	64	28	0	15
YAL064W	64	28	2	22
YAL064W	64	29	0	8
YAL064W	64	29	1	9
YAL064W	64	29	2	24
YAL064W	64	30	1	3
YAL064W	64	30	2	14
YAL064W	64	31	1	8
YAL064W	65	27	0	10
YAL064W	65	28	0	7
YAL064W	65	28	2	2
YAL064W	65	29	1	1
YAL064W	65	29	2	3
YAL064W	65	30	1	1
YAL064W	65	30	2	2
YAL064W	66	27	0	8
